Personen	NN	Person
nein	PTKANT	nein
,	$,	,
ἐννεπε	ADJD	ἐννεπε
Μουσα	ADJA	Μουσα
μοι	NN	μοι
ἀνδρα	ADJA	ἀνδρα
–	NN	–
da	ADV	da
bin	VAFIN	sein
ich	PPER	ich
aus	APPR	aus
dem	ART	die
Verse	NN	Vers
.	$.	.
Es	PPER	es
will	VMFIN	wollen
mir	PPER	ich
auch	ADV	auch
heute	ADV	heute
nichts	PIS	nichts
in	APPR	in
den	ART	die
Kopf	NN	Kopf
.	$.	.
Weiß	VVFIN	wissen
doch	ADV	doch
nicht	PTKNEG	nicht
warum	PWAV	warum
ich	PPER	ich
so	ADV	so
zerstreut	VVPP	zerstreuen
bin	VAFIN	sein
.	$.	.
Und	KON	und
morgen	ADV	morgen
muß	VMFIN	müssen
es	PPER	es
gekonnt	ADJD	gekonnt
sein	VAINF	sein
.	$.	.
᾽Ανδρα	ADJA	᾽Ανδρα
μοι	NN	μοι
ἐννεπε	ADJA	ἐννεπε
Μουσα	NN	Μουσα
πολυτροπον	ADJA	πολυτροπον
,	$,	,
ὁς	ADJA	ὁς
μαλα	NN	μαλα
πολλα	ADJA	πολλα
–	NN	–
–	ADJD	–
Zweiter	ADJA	zweit
Auftritt	NN	Auftritt
.	$.	.
Edmund	NE	Edmund
.	$.	.
Hahnensporn	NN	Hahnensporn
mit	APPR	mit
einem	ART	eine
Koffer	NN	Koffer
auf	APPR	auf
der	ART	die
Schulter	NN	Schulter
.	$.	.
HAHNENSPORN	NN	HAHNENSPORN
.	$.	.
Uf	VVIMP	Uf
der	PDS	die
ist	VAFIN	sein
schwer	ADJD	schwer
!	$.	!
Helfen	VVFIN	helfen
Sie	PPER	Sie
,	$,	,
Herr	NN	Herr
Famulus	NE	Famulus
!	$.	!
Bringt	VVFIN	bringen
mit	APPR	mit
Edmunds	NE	Edmund
Hülfe	VVFIN	helfen
den	ART	die
Koffer	NN	Koffer
auf	APPR	auf
die	ART	die
Erde	NN	Erde
,	$,	,
setzt	VVFIN	setzen
sich	PRF	sich
darauf	PAV	darauf
und	KON	und
trocknet	VVFIN	trocknen
sich	PRF	sich
den	ART	die
Schweiß	NN	Schweiß
.	$.	.
Das	PDS	die
ist	VAFIN	sein
eine	ART	eine
Schlepperei	NN	Schlepperei
!	$.	!
Ich	PPER	ich
habe	VAFIN	haben
es	PPER	es
mir	PPER	ich
gedacht	VVPP	denken|gedenken
,	$,	,
die	ART	die
junge	ADJA	jung
Frau	NN	Frau
hat	VAFIN	haben
noch	ADV	noch
keinen	PIAT	keine
Fuß	NN	Fuß
in	APPR	in
das	ART	die
Haus	NN	Haus
gesetzt	VVPP	setzen
,	$,	,
und	KON	und
schon	ADV	schon
geht	VVFIN	gehen
die	ART	die
Schererei	NN	Schererei
los	PTKVZ	los
!	$.	!
Also	ADV	also
heute	ADV	heute
Abend	NN	Abend
kommt	VVFIN	kommen
sie	PPER	sie
,	$,	,
die	ART	die
junge	ADJA	jung
Frau	NN	Frau
.	$.	.
Na	ITJ	na
es	PPER	es
thut	VVFIN	thut
mir	PPER	ich
leid	ADJD	leid
;	$.	;
ich	PPER	ich
habe	VAFIN	haben
dem	ART	die
Herrn	NN	Herr
Professor	NN	Professor
gern	ADV	gern
gewichst	VVPP	wichsen
und	KON	und
dem	ART	die
Herrn	NN	Herr
Famulus	NE	Famulus
auch	ADV	auch
,	$,	,
aber	KON	aber
ich	PPER	ich
sehe	VVFIN	sehen
es	PPER	es
kommen	VVINF	kommen
,	$,	,
nicht	PTKNEG	nicht
acht	CARD	acht
Tage	NN	Tag
bin	VAFIN	sein
ich	PPER	ich
mehr	ADV	mehr
im	APPRART	in
Hause	NN	Haus
.	$.	.
EDMUND	NE	Edmund
.	$.	.
Warum	PWAV	warum
nicht	PTKNEG	nicht
gar	ADV	gar
!	$.	!
Der	ART	die
Herr	NN	Herr
Professor	NN	Professor
hat	VAFIN	haben
ausdrücklich	ADJD	ausdrücklich
gesagt	VVPP	sagen
daß	KOUS	dass
durch	APPR	durch
seine	PPOSAT	sein
Heirath	NN	Heirath
nicht	PTKNEG	nicht
das	ART	die
Geringste	NN	Geringste
in	APPR	in
der	ART	die
bisherigen	ADJA	bisherig
Hausordnung	NN	Hausordnung
geändert	VVPP	ändern
werden	VAINF	werden
soll	VMFIN	sollen
.	$.	.
Jeder	PIS	jede
behält	VVFIN	behalten
sein	PPOSAT	sein
Amt	NN	Amt
und	KON	und
seine	PPOSAT	sein
Verrichtung	NN	Verrichtung
nach	PTKVZ	nach
wie	KOKOM	wie
vor	ADV	vor
.	$.	.
HAHNENSPORN	NN	HAHNENSPORN
.	$.	.
Hat	VAFIN	haben
das	PDS	die
der	ART	die
Herr	NN	Herr
Professor	NN	Professor
gesagt	VVPP	sagen
?	$.	?
EDMUND	NE	Edmund
.	$.	.
Es	PPER	es
sind	VAFIN	sein
seine	PPOSAT	sein
eignen	ADJA	eigen
Worte	NN	Wort
.	$.	.
HAHNENSPORN	NN	HAHNENSPORN
.	$.	.
Wir	PPER	wir
werden	VAFIN	werden
ja	ADV	ja
sehen	VVINF	sehen
,	$,	,
werden	VAFIN	werden
ja	ADV	ja
sehen	VVINF	sehen
!	$.	!
Der	ART	die
Herr	NN	Herr
Professor	NN	Professor
ahnt	VVFIN	ahnen
in	APPR	in
seiner	PPOSAT	sein
Unschuld	NN	Unschuld
gar	ADV	gar
nicht	PTKNEG	nicht
was	PIS	was
die	ART	die
junge	ADJA	jung
Frau	NN	Frau
für	APPR	für
Verwirrung	NN	Verwirrung
im	APPRART	in
Hause	NN	Haus
anrichten	VVINF	anrichten
wird	VAFIN	werden
.	$.	.
EDMUND	NE	Edmund
naiv	ADJD	naiv
.	$.	.
Hahnensporn	NN	Hahnensporn
,	$,	,
Ihr	PPER	sie
seid	VAFIN	sein
ein	ART	eine
erfahrener	ADJA	erfahrener
Mann	NN	Mann
–	ADJD	–
sind	VAFIN	sein
denn	KON	denn
die	ART	die
Frauen	NN	Frau
wirklich	ADJD	wirklich
so	ADV	so
schlimm	ADJD	schlimm
?	$.	?
HAHNENSPORN	NN	HAHNENSPORN
.	$.	.
Na	ITJ	na
ob	ADV	ob
!	$.	!
Sie	PPER	Sie
armes	ADJA	arm
Schaf	NN	Schaf
,	$,	,
mit	APPR	mit
Respect	NN	Respect
zu	PTKZU	zu
melden	VVINF	melden
,	$,	,
thun	VVFIN	thun
mir	PPER	ich
leid	ADJD	leid
,	$,	,
die	ART	die
junge	ADJA	jung
Frau	NN	Frau
wird	VAFIN	werden
Sie	PPER	Sie
schön	ADJD	schön
hin	PTKVZ	hin
und	KON	und
her	ADV	her
hetzen	VVINF	hetzen
;	$.	;
Sie	PPER	Sie
kommen	VVFIN	kommen
gar	ADV	gar
nicht	PTKNEG	nicht
mehr	ADV	mehr
zu	APPR	zu
Athem	NN	Athem
.	$.	.
EDMUND	NE	Edmund
.	$.	.
Ach	ITJ	ach
es	PPER	es
wird	VAFIN	werden
so	ADV	so
arg	ADJD	arg
nicht	PTKNEG	nicht
sein	VAINF	sein
.	$.	.
HAHNENSPORN	NN	HAHNENSPORN
.	$.	.
Pah	NE	Pah
Sie	PPER	Sie
haben	VAFIN	haben
keine	PIAT	keine
Erfahrung	NN	Erfahrung
!	$.	!
So	ADV	so
wie	KOUS	wie
Sie	PPER	Sie
reden	VVFIN	reden
viele	PIS	viele
und	KON	und
tappen	VVFIN	tappen
blind	ADJD	blind
hinein	ADV	hinein
in	APPR	in
eine	ART	eine
Heirath	NN	Heirath
und	KON	und
hinterher	ADV	hinterher
seufzen	VVFIN	seufzen
sie	PPER	sie
Ach	ITJ	ach
und	KON	und
Weh	NN	Weh
.	$.	.
Ich	PPER	ich
will	VMFIN	wollen
gerade	ADV	gerade
nichts	PIAT	nichts
Uebles	NN	Uebles
vorhersagen	VVINF	vorhersagen
,	$,	,
aber	KON	aber
der	ART	die
Herr	NN	Herr
Professor	NN	Professor
thut	VVFIN	thut
mir	PPER	ich
leid	ADJD	leid
.	$.	.
EDMUND	NE	Edmund
.	$.	.
Habt	VAFIN	haben
Ihr	PPER	sie
denn	ADV	denn
so	ADV	so
bittere	ADJA	bitter
Erfahrungen	NN	Erfahrung
gemacht	VVPP	machen
?	$.	?
HAHNENSPORN	NN	HAHNENSPORN
.	$.	.
Ich	PPER	ich
?	$.	?
Gott	NN	Gott
soll	VMFIN	sollen
mich	PPER	ich
bewahren	VVINF	bewahren
,	$,	,
ich	PPER	ich
war	VAFIN	sein
immer	ADV	immer
zu	PTKA	zu
klug	ADJD	klug
und	KON	und
hielt	VVFIN	halten
mich	PRF	ich
von	APPR	von
den	ART	die
Weibern	NN	Weib
fern	PTKVZ	fern
.	$.	.
Sehen	VVFIN	sehen
Sie	PPER	Sie
,	$,	,
ich	PPER	ich
kam	VVFIN	kommen
als	KOKOM	als
ganz	ADV	ganz
junger	ADJA	jung
Bursche	NN	Bursche
unter	APPR	unter
die	ART	die
Soldaten	NN	Soldat
und	KON	und
habe	VAFIN	haben
meine	PPOSAT	mein
zwölf	CARD	zwölf
Jahre	NN	Jahr
gedient	VVPP	dienen
,	$,	,
wäre	VAFIN	sein
auch	ADV	auch
Unteroffizier	NN	Unteroffizier
geworden	VAPP	werden
,	$,	,
hätte	VAFIN	haben
ich	PPER	ich
ordentlich	ADJD	ordentlich
schreiben	VVINF	schreiben
und	KON	und
lesen	VVFIN	lesen
gekonnt	ADJD	gekonnt
.	$.	.
Als	KOKOM	als
Soldat	NN	Soldat
konnte	VMFIN	können
ich	PPER	ich
nun	ADV	nun
nicht	PTKNEG	nicht
heirathen	VVINF	heirathen
.	$.	.
Nachher	ADV	nachher
wurde	VAFIN	werden
ich	PPER	ich
Bedienter	NN	Bediente
,	$,	,
Hausknecht	NN	Hausknecht
,	$,	,
Kutscher	NN	Kutscher
–	ADJD	–
da	ADV	da
konnte	VMFIN	können
ich	PPER	ich
überall	ADV	überall
nicht	PTKNEG	nicht
heirathen	VVINF	heirathen
.	$.	.
Jetzt	ADV	jetzt
bin	VAFIN	sein
ich	PPER	ich
Wichsier	NN	Wichsier
,	$,	,
und	KON	und
wenn	KOUS	wenn
ich	PPER	ich
wollte	VMFIN	wollen
,	$,	,
es	PPER	es
hat	VAFIN	haben
schon	ADV	schon
manche	PIAT	manche
ihr	PPOSAT	ihr
Auge	NN	Auge
auf	APPR	auf
mich	PRF	ich
geworfen	VVPP	werfen
–	NN	–
aber	KON	aber
Gott	NN	Gott
soll	VMFIN	sollen
mich	PPER	ich
bewahren	VVINF	bewahren
;	$.	;
ich	PPER	ich
diene	VVFIN	dienen
lauter	ADJD	laut
ledigen	ADJA	ledig
Herren	NN	Herr
und	KON	und
bleibe	VVFIN	bleiben
selbst	ADV	selbst
ledig	ADJD	ledig
.	$.	.
EDMUND	NE	Edmund
.	$.	.
Da	ADV	da
habt	VAFIN	haben
Ihr	PPER	sie
aber	ADV	aber
doch	ADV	doch
selbst	ADV	selbst
keine	PIAT	keine
Erfahrungen	NN	Erfahrung
gemacht	VVPP	machen
?	$.	?
HAHNENSPORN	NN	HAHNENSPORN
.	$.	.
Bin	VAFIN	sein
zu	APPR	zu
klug	ADJD	klug
gewesen	VAPP	sein
,	$,	,
Herr	NN	Herr
Famulus	NE	Famulus
,	$,	,
habe	VAFIN	haben
mich	PRF	ich
begnügt	VVPP	begnügen
an	APPR	an
andern	PIS	andere
zu	PTKZU	zu
sehen	VVINF	sehen
wie	KOKOM	wie
ein	ART	eine
Hauskreuz	NN	Hauskreuz
drückt	VVFIN	drücken
!	$.	!
Sehen	VVFIN	sehen
Sie	PPER	Sie
,	$,	,
Herr	NN	Herr
Famulus	NE	Famulus
,	$,	,
Sie	PPER	Sie
können	VMFIN	können
die	ART	die
Spinnen	NN	Spinne|Spinnen
nicht	PTKNEG	nicht
leiden	VVINF	leiden
?	$.	?
EDMUND	NE	Edmund
.	$.	.
Nein	PTKANT	nein
,	$,	,
die	ART	die
Thiere	NN	Thiere
sind	VAFIN	sein
mir	PPER	ich
zuwider	PTKVZ	zuwider
.	$.	.
HAHNENSPORN	NN	HAHNENSPORN
.	$.	.
So	ADV	so
geht	VVFIN	gehen
es	PPER	es
mir	PRF	ich
gerade	ADV	gerade
mit	APPR	mit
den	ART	die
Weibern	NN	Weib
.	$.	.
Sie	PPER	Sie
gehen	VVFIN	gehen
den	ART	die
Spinnen	NN	Spinne|Spinnen
aus	APPR	aus
dem	ART	die
Wege	NN	Weg
,	$,	,
ich	PPER	ich
den	ART	die
Frauenzimmern	NN	Frauenzimmer
.	$.	.
EDMUND	NE	Edmund
.	$.	.
Frauenzimmer	NN	Frauenzimmer
und	KON	und
Spinnen	NN	Spinne|Spinnen
sind	VAFIN	sein
doch	ADV	doch
nicht	PTKNEG	nicht
zu	PTKZU	zu
vergleichen	VVINF	vergleichen
!	$.	!
HAHNENSPORN	NN	HAHNENSPORN
.	$.	.
Allerdings	ADV	allerdings
,	$,	,
Herr	NN	Herr
Edmund	NE	Edmund
,	$,	,
allerdings	ADV	allerdings
!	$.	!
Die	ART	die
Frauenzimmer	NN	Frauenzimmer
machen	VVFIN	machen
auch	ADV	auch
Netze	NN	Netz
,	$,	,
wie	KOUS	wie
die	ART	die
Spinnen	NN	Spinne|Spinnen
,	$,	,
und	KON	und
fangen	VVFIN	fangen
Männer	NN	Mann
,	$,	,
wie	KOUS	wie
diese	PDAT	dies
Fliegen	NN	Fliege|Fliegen
.	$.	.
Sie	PPER	Sie
sind	VAFIN	sein
auch	ADV	auch
so	ADV	so
eine	ART	eine
arme	ADJA	arm
Fliege	NN	Fliege
,	$,	,
für	APPR	für
die	PRELS	die
man	PIS	man
Netze	NN	Netz
spinnen	VVINF	spinnen
wird	VAFIN	werden
.	$.	.
EDMUND	NE	Edmund
lachend	ADJD	lachend
.	$.	.
Nun	ADV	nun
wenn	KOUS	wenn
die	ART	die
Frauenzimmernetze	NN	Frauenzimmernetze
nicht	PTKNEG	nicht
stärker	ADJD	stark
sind	VAFIN	sein
als	KOKOM	als
Spinnennetze	NN	Spinnennetz
,	$,	,
kann	VMFIN	können
man	PIS	man
es	PPER	es
schon	ADV	schon
darauf	PAV	darauf
wagen	VVINF	wagen
!	$.	!
HAHNENSPORN	NN	HAHNENSPORN
.	$.	.
Junger	ADJA	jung
Mann	NN	Mann
,	$,	,
hüten	VVFIN	hüten
Sie	PPER	Sie
sich	PRF	sich
.	$.	.
Wenn	KOUS	wenn
ich	PPER	ich
mich	PRF	ich
hier	ADV	hier
so	ADV	so
umsehe	VVFIN	umsehen
in	APPR	in
dieser	PDAT	dies
friedlichen	ADJA	friedlich
Wohnung	NN	Wohnung
,	$,	,
wo	PWAV	wo
die	ART	die
behaglichste	ADJA	behaglichste
Ruhe	NN	Ruhe
herrscht	VVFIN	herrschen
,	$,	,
wo	PWAV	wo
man	PIS	man
den	ART	die
ganzen	ADJA	ganz
Tag	NN	Tag
die	ART	die
alte	ADJA	alt
Schwarzwälderin	NN	Schwarzwälderin
picken	VVINF	picken
hört	VVFIN	hören
und	KON	und
wo	PWAV	wo
die	ART	die
alten	ADJA	alt
Classicisten	NN	Classicisten
ungestört	ADJD	ungestört
an	APPR	an
ihrem	PPOSAT	ihr
Platze	NN	Platz
stehen	VVFIN	stehen
,	$,	,
und	KON	und
wenn	KOUS	wenn
ich	PPER	ich
nun	ADV	nun
denke	VVFIN	denken
daß	KOUS	dass
ein	ART	eine
Frauenzimmer	NN	Frauenzimmer
mit	APPR	mit
all	PIAT	alle
ihrem	PPOSAT	ihr
Lärm	NN	Lärm
,	$,	,
ihrer	PPOSAT	ihr
Unruhe	NN	Unruhe
,	$,	,
ihrem	PPOSAT	ihr
Krimskrams	NN	Krimskrams
hier	ADV	hier
herrschen	VVINF	herrschen
soll	VMFIN	sollen
–	ADJA	–
puh	NN	puh
da	ADV	da
überläuft	VVFIN	überlaufen
mich	PRF	ich
ein	ART	eine
Schauder	NN	Schauder
.	$.	.
EDMUND	NE	Edmund
.	$.	.
Ihr	PPER	sie
stellt	VVFIN	stellen
Euch	PPER	ihr
auch	ADV	auch
gar	ADV	gar
zu	PTKA	zu
schlimm	ADJD	schlimm
an	PTKVZ	an
.	$.	.
HAHNENSPORN	NN	HAHNENSPORN
.	$.	.
Sie	PPER	Sie
verstehen	VVFIN	verstehen
das	PDS	die
nicht	PTKNEG	nicht
,	$,	,
junger	ADJA	jung
Mensch	NN	Mensch
.	$.	.
Sie	PPER	Sie
sind	VAFIN	sein
im	APPRART	in
Waisenhause	NN	Waisenhause
erzogen	VVPP	erziehen
,	$,	,
nachher	ADV	nachher
hat	VAFIN	haben
Sie	PPER	Sie
der	ART	die
Herr	NN	Herr
Professor	NN	Professor
als	KOKOM	als
Famulus	NN	Famulus
zu	APPR	zu
sich	PRF	sich
genommen	VVPP	nehmen
,	$,	,
so	ADV	so
gewissermaßen	ADV	gewissermaßen
adoptirt	NN	adoptirt
–	ADJD	–
Sie	PPER	Sie
sind	VAFIN	sein
ja	ADV	ja
niemals	ADV	niemals
mit	APPR	mit
Frauenzimmern	NN	Frauenzimmer
zusammen	ADV	zusammen
gewesen	VAPP	sein
.	$.	.
»	ADJD	»
Gehe	VVFIN	gehen
den	ART	die
Weibern	NN	Weib
aus	APPR	aus
dem	ART	die
Wege	NN	Weg
,	$,	,
«	NN	«
sagt	VVFIN	sagen
der	ART	die
Prophet	NN	Prophet
Epiphanias	NE	Epiphanias
.	$.	.
Sehen	VVFIN	sehen
Sie	PPER	Sie
,	$,	,
Herr	NN	Herr
Edmund	NE	Edmund
,	$,	,
unsere	PPOSAT	unser
eigene	ADJA	eigen
Natur	NN	Natur
,	$,	,
gewissermaßen	ADV	gewissermaßen
eine	ART	eine
innere	ADJA	inner
Stimme	NN	Stimme
warnt	VVFIN	warnen
uns	PPER	wir
vor	APPR	vor
den	ART	die
Weibern	NN	Weib
.	$.	.
EDMUND	NE	Edmund
.	$.	.
Ach	ITJ	ach
warum	PWAV	warum
nicht	PTKNEG	nicht
gar	ADV	gar
!	$.	!
HAHNENSPORN	NN	HAHNENSPORN
.	$.	.
He	ITJ	he
,	$,	,
nicht	PTKNEG	nicht
?	$.	?
Wenn	KOUS	wenn
Sie	PPER	Sie
mit	APPR	mit
einem	ART	eine
Frauenzimmer	NN	Frauenzimmer
,	$,	,
besonders	ADV	besonders
mit	APPR	mit
einem	ART	eine
jungen	ADJA	jung
und	KON	und
hübschen	ADJA	hübsch
zusammen	ADV	zusammen
kommen	VVINF	kommen
,	$,	,
werden	VAFIN	werden
Sie	PPER	Sie
da	ADV	da
nicht	PTKNEG	nicht
verlegen	VVINF	verlegen
?	$.	?
EDMUND	NE	Edmund
.	$.	.
Das	PDS	die
ist	VAFIN	sein
wahr	ADJD	wahr
!	$.	!
HAHNENSPORN	NN	HAHNENSPORN
.	$.	.
Sie	PPER	Sie
schlagen	VVFIN	schlagen
die	ART	die
Augen	NN	Auge
nieder	PTKVZ	nieder
,	$,	,
Sie	PPER	Sie
werden	VAFIN	werden
roth	NE	Roth
,	$,	,
Sie	PPER	Sie
trauen	VVFIN	trauen
sich	PRF	sich
nicht	PTKNEG	nicht
zu	PTKZU	zu
sprechen	VVINF	sprechen
,	$,	,
Sie	PPER	Sie
fühlen	VVFIN	fühlen
eine	ART	eine
gewisse	ADJA	gewiss
Beängstigung	NN	Beängstigung
?	$.	?
EDMUND	NE	Edmund
.	$.	.
Das	PDS	die
ist	VAFIN	sein
wahr	ADJD	wahr
.	$.	.
HAHNENSPORN	NN	HAHNENSPORN
.	$.	.
Sehen	VVFIN	sehen
Sie	PPER	Sie
,	$,	,
das	PDS	die
ist	VAFIN	sein
die	ART	die
innere	ADJA	inner
Stimme	NN	Stimme
,	$,	,
das	PDS	die
ist	VAFIN	sein
der	ART	die
Instinct	NN	Instinct
der	ART	die
Natur	NN	Natur
,	$,	,
der	PRELS	die
Sie	PPER	Sie
vor	APPR	vor
den	ART	die
Frauenzimmern	NN	Frauenzimmer
warnt	VVFIN	warnen
.	$.	.
EDMUND	NE	Edmund
.	$.	.
Hm	NE	hm
hm	NE	hm
!	$.	!
Für	APPR	für
sich	PRF	sich
.	$.	.
Die	ART	die
Beängstigung	NN	Beängstigung
ist	VAFIN	sein
gar	ADV	gar
nicht	PTKNEG	nicht
unangenehm	ADJD	unangenehm
und	KON	und
kommt	VVFIN	kommen
mir	PPER	ich
gar	ADV	gar
nicht	PTKNEG	nicht
vor	PTKVZ	vor
wie	KOKOM	wie
eine	ART	eine
Warnungsstimme	NN	Warnungsstimme
.	$.	.
HAHNENSPORN	NN	HAHNENSPORN
.	$.	.
Ich	PPER	ich
begreife	VVFIN	begreifen
den	ART	die
Herrn	NN	Herr
Professor	NN	Professor
nicht	PTKNEG	nicht
.	$.	.
Ist	VAFIN	sein
auch	ADV	auch
niemals	ADV	niemals
mit	APPR	mit
Frauenzimmern	NN	Frauenzimmer
umgegangen	VVPP	umgehen
,	$,	,
war	VAFIN	sein
Famulus	NE	Famulus
wie	KOKOM	wie
Sie	PPER	Sie
bei	APPR	bei
dem	ART	die
seligen	ADJA	selig
Professor	NN	Professor
Oechslein	NN	Oechslein
,	$,	,
auch	ADV	auch
ein	ART	eine
wackerer	ADJA	wacker
Junggeselle	NN	Junggeselle
,	$,	,
da	KOUS	da
durfte	VMFIN	dürfen
niemals	ADV	niemals
ein	ART	eine
Frauenzimmer	NN	Frauenzimmer
in	APPR	in
das	ART	die
Haus	NN	Haus
.	$.	.
Und	KON	und
so	ADV	so
hat	VAFIN	haben
es	PPER	es
der	ART	die
Herr	NN	Herr
auch	ADV	auch
hier	ADV	hier
gehalten	ADJD	gehalten
–	ADJD	–
ich	PPER	ich
besorgte	VVFIN	besorgen
die	ART	die
ganze	ADJA	ganz
Haushaltung	NN	Haushaltung
.	$.	.
Ich	PPER	ich
weiß	VVFIN	wissen
,	$,	,
der	ART	die
Herr	NN	Herr
Professor	NN	Professor
hält	VVFIN	halten
nichts	PIS	nichts
auf	APPR	auf
die	ART	die
Weiber	NN	Weib
und	KON	und
ist	VAFIN	sein
doch	ADV	doch
jetzt	ADV	jetzt
zweiunddreißig	CARD	zweiunddreißig
Jahre	NN	Jahr
alt	ADJD	alt
,	$,	,
wo	PWAV	wo
er	PPER	er
über	APPR	über
die	ART	die
Jugendstreiche	NN	Jugendstreich
hinaus	ADV	hinaus
sein	VAINF	sein
könnte	VMFIN	können
.	$.	.
Und	KON	und
auf	APPR	auf
einmal	ADV	einmal
fällt	VVFIN	fallen|fällen
es	PPER	es
ihm	PPER	er
ein	PTKVZ	ein
zu	PTKZU	zu
heirathen	ADJA	heirathen
–	NN	–
ich	PPER	ich
begreife	VVFIN	begreifen
es	PPER	es
nicht	PTKNEG	nicht
.	$.	.
EDMUND	NE	Edmund
.	$.	.
Ich	PPER	ich
kann	VMFIN	können
Euch	PRF	ihr
wol	ADJD	wol
sagen	VVINF	sagen
wie	KOKOM	wie
das	PDS	die
zusammenhängt	VVFIN	zusammenhängen
.	$.	.
HAHNENSPORN	NN	HAHNENSPORN
.	$.	.
Nun	ADV	nun
?	$.	?
EDMUND	NE	Edmund
.	$.	.
Die	ART	die
Frau	NN	Frau
ist	VAFIN	sein
ihm	PPER	er
vermacht	VVPP	vermachen
worden	VAPP	werden
.	$.	.
HAHNENSPORN	NN	HAHNENSPORN
.	$.	.
Als	KOKOM	als
Erbschaft	NN	Erbschaft
?	$.	?
EDMUND	NE	Edmund
.	$.	.
Ziemlich	ADV	ziemlich
so	ADV	so
.	$.	.
Vor	APPR	vor
einem	ART	eine
Vierteljahre	NN	Vierteljahr
starb	VVFIN	sterben
der	ART	die
Oheim	NN	Oheim
des	ART	die
Herrn	NN	Herr
Professors	NN	Professor
und	KON	und
hinterließ	VVFIN	hinterlassen
sein	PPOSAT	sein
Vermögen	NN	Vermögen
von	APPR	von
etwa	ADV	etwa
dreißigtausend	CARD	dreißigtausend
Thalern	NN	Thalern
seinen	PPOSAT	sein
beiden	PIAT	beide
Bruderskindern	NN	Bruderskindern
,	$,	,
unserm	PPOSAT	unser
Herrn	NN	Herr
Professor	NN	Professor
und	KON	und
seiner	PPOSAT	sein
Base	NN	Base
,	$,	,
mit	APPR	mit
der	ART	die
Bedingung	NN	Bedingung
daß	KOUS	dass
sie	PPER	sie
sich	PRF	sich
heirathen	VVINF	heirathen
sollten	VMFIN	sollen
.	$.	.
Wenn	KOUS	wenn
eines	PIS	eine
von	APPR	von
beiden	PIAT	beide
nicht	PTKNEG	nicht
auf	APPR	auf
