Erster	ADJA	erst
.	$.	.
»	ADJA	»
Mister	NN	Mister
Gerardo	NE	Gerardo
.	$.	.
«	ADJA	«
–	NN	–
»	ADJA	»
Herrn	NN	Herr
Kammersänger	NN	Kammersänger
.	$.	.
«	ADJA	«
–	NN	–
»	ADJA	»
Monsieur	NN	Monsieur
Gerardo	NE	Gerardo
.	$.	.
«	ADJA	«
–	ADJA	–
»	NN	»
Gerardo	NE	Gerardo
Esqu	NE	Esqu
.	$.	.
«	ADJA	«
–	NN	–
»	ADJD	»
Hochwohlgeboren	ADJD	hochwohlgeboren
Herrn	NN	Herr
.	$.	.
«	NN	«
Das	PDS	die
ist	VAFIN	sein
das	ART	die
Kammermädchen	NN	Kammermädchen
!	$.	!
–	ADJA	–
»	ADJA	»
Herrn	NN	Herr
k.k.	NN	k.k.
Kammersänger	NN	Kammersänger
.	$.	.
«	ADJA	«
–	NN	–
Legt	VVFIN	legen
die	ART	die
Briefe	NN	Brief
in	APPR	in
eine	ART	eine
Schale	NN	Schale
und	KON	und
packt	VVFIN	packen
weiter	PTKVZ	weiter
.	$.	.
Zweiter	ADJA	zweit
Auftritt	NN	Auftritt
Gerardo	NE	Gerardo
,	$,	,
der	ART	die
Hoteldiener	NN	Hoteldiener
,	$,	,
später	ADJD	spät
der	ART	die
Liftjunge	NN	Liftjunge
.	$.	.
GERARDO	NE	Gerardo
.	$.	.
Sie	PPER	Sie
haben	VAFIN	haben
noch	ADV	noch
nicht	PTKNEG	nicht
fertig	ADJD	fertig
gepackt	VVPP	packen
?	$.	?
–	ADJD	–
Wie	KOKOM	wie
lange	ADV	lange
brauchen	VVFIN	brauchen
Sie	PPER	Sie
denn	ADV	denn
zum	APPRART	zu
Packen	NN	Pack|Packen
?	$.	?
DER	ART	die
BEDIENTE	ADJA	bedient
.	$.	.
Gleich	ADJD	gleich
bin	VAFIN	sein
ich	PPER	ich
fertig	ADJD	fertig
,	$,	,
Herr	NN	Herr
Kammersänger	NN	Kammersänger
.	$.	.
GERARDO	NE	Gerardo
.	$.	.
Aber	ADV	aber
rasch	ADJD	rasch
.	$.	.
Ich	PPER	ich
habe	VAFIN	haben
noch	ADV	noch
zu	PTKZU	zu
tun	VVINF	tun
.	$.	.
Lassen	VVFIN	lassen
Sie	PPER	Sie
sehen	VVINF	sehen
.	$.	.
In	APPR	in
einen	PIS	eine
der	ART	die
Koffer	NN	Koffer
langend	ADJD	langend
.	$.	.
Du	PPER	du
barmherziger	ADJA	barmherzig
Himmel	NN	Himmel
!	$.	!
Wissen	VVFIN	wissen
Sie	PPER	Sie
nicht	PTKNEG	nicht
,	$,	,
wie	KOUS	wie
man	PIS	man
eine	ART	eine
Hose	NN	Hose
zusammenlegt	VVFIN	zusammenlegen
?	$.	?
Das	ART	die
Kleidungsstück	NN	Kleidungsstück
herausnehmend	ADJD	herausnehmend
.	$.	.
Nennen	VVFIN	nennen
Sie	PPER	Sie
das	ART	die
Packen	NN	Pack|Packen
?	$.	?
–	ADJA	–
Sehen	NN	Sehen
Sie	PPER	Sie
,	$,	,
da	KOUS	da
können	VMFIN	können
Sie	PPER	Sie
noch	ADV	noch
was	PIS	was
lernen	VVINF	lernen
von	APPR	von
mir	PPER	ich
.	$.	.
Sie	PPER	Sie
müßten	VMFIN	müssen
das	PDS	die
doch	ADV	doch
besser	ADJD	gut
wissen	VVINF	wissen
als	KOKOM	als
ich	PPER	ich
.	$.	.
So	ADV	so
nimmt	VVFIN	nehmen
man	PIS	man
eine	ART	eine
Hose	NN	Hose
.	$.	.
Dann	ADV	dann
hakt	VVFIN	haken
man	PIS	man
hier	ADV	hier
oben	ADV	oben
zu	PTKVZ	zu
.	$.	.
Dann	ADV	dann
nimmt	VVFIN	nehmen
man	PIS	man
diese	PDAT	dies
beiden	PIAT	beide
Knöpfe	NN	Knopf
.	$.	.
Sehen	VVFIN	sehen
Sie	PPER	Sie
diese	PDAT	dies
Knöpfe	NN	Knopf
hier	ADV	hier
,	$,	,
auf	APPR	auf
die	PRELS	die
kommt	VVFIN	kommen
es	PPER	es
an	PTKVZ	an
;	$.	;
dann	ADV	dann
–	ADJA	–
–	NN	–
zieht	VVFIN	zeihen|ziehen
man	PIS	man
die	ART	die
Hose	NN	Hose
straff	ADJD	straff
.	$.	.
So	ADV	so
!	$.	!
So	ADV	so
!	$.	!
–	NN	–
Und	KON	und
dann	ADV	dann
legt	VVFIN	legen
man	PIS	man
sie	PPER	sie
in	APPR	in
–	ADJA	–
zwei	CARD	zwei
–	NN	–
–	ADJA	–
Teile	NN	Teil
–	ADJD	–
zusammen	PTKVZ	zusammen
.	$.	.
Sehen	VVFIN	sehen
Sie	PPER	Sie
,	$,	,
so	ADV	so
!	$.	!
So	ADV	so
behält	VVFIN	behalten
die	ART	die
Hose	NN	Hose
ihre	PPOSAT	ihr
Fasson	NN	Fasson
,	$,	,
und	KON	und
wenn	KOUS	wenn
sie	PPER	sie
hundert	CARD	hundert
Jahr	NN	Jahr
alt	ADJD	alt
wird	VAFIN	werden
!	$.	!
DER	PDS	die
BEDIENTE	VVFIN	bedienen
sehr	ADV	sehr
ehrfurchtsvoll	ADJD	ehrfurchtsvoll
,	$,	,
mit	APPR	mit
niedergeschlagenen	ADJA	niedergeschlagen
Augen	NN	Auge
.	$.	.
Herr	NN	Herr
Kammersänger	NN	Kammersänger
sind	VAFIN	sein
ja	ADV	ja
vielleicht	ADV	vielleicht
einmal	ADV	einmal
Schneider	NN	Schneider
gewesen	VAPP	sein
.	$.	.
GERARDO	NE	Gerardo
.	$.	.
Was	PWS	was
?	$.	?
!	$.	!
–	NN	–
Das	PDS	die
gerade	ADV	gerade
nicht	PTKNEG	nicht
–	ADJA	–
Dummkopf	NN	Dummkopf
!	$.	!
!	$.	!
Ihm	PPER	er|es
die	ART	die
Hose	NN	Hose
gebend	ADJD	gebend
.	$.	.
Da	ADV	da
,	$,	,
packen	VVFIN	packen
Sie	PPER	Sie
ein	PTKVZ	ein
,	$,	,
aber	KON	aber
etwas	ADV	etwas
rasch	ADJD	rasch
.	$.	.
DER	ART	die
BEDIENTE	ADJA	bedient
über	APPR	über
den	ART	die
Koffer	NN	Koffer
gebeugt	VVPP	beugen
.	$.	.
Es	PPER	es
sind	VAFIN	sein
auch	ADV	auch
noch	ADV	noch
Briefe	NN	Brief
angekommen	VVPP	ankommen
für	APPR	für
Herrn	NN	Herr
Kammersänger	NN	Kammersänger
.	$.	.
GERARDO	NE	Gerardo
nach	APPR	nach
rechts	ADV	rechts
gehend	ADJD	gehend
.	$.	.
Ja	PTKANT	ja
,	$,	,
ich	PPER	ich
habe	VAFIN	haben
sie	PPER	sie
schon	ADV	schon
gesehen	VVPP	sehen
.	$.	.
DER	ART	die
BEDIENTE	ADJA	bedient
.	$.	.
Und	KON	und
Blumen	NN	Blume
!	$.	!
GERARDO	NE	Gerardo
.	$.	.
Ja	PTKANT	ja
,	$,	,
ja	ADV	ja
.	$.	.
–	ADJA	–
–	NN	–
Er	PPER	er
nimmt	VVFIN	nehmen
die	ART	die
Briefe	NN	Brief
aus	APPR	aus
der	ART	die
Schale	NN	Schale
und	KON	und
wirft	VVFIN	werfen
sich	PRF	sich
vor	APPR	vor
dem	ART	die
Flügel	NN	Flügel
in	APPR	in
einen	ART	eine
Faulteuil	NN	Faulteuil
.	$.	.
–	ADJA	–
Machen	NN	Machen
Sie	PPER	Sie
jetzt	ADV	jetzt
nur	ADV	nur
um	APPR	um
Gottes	NN	Gott
willen	APPO	willen
,	$,	,
daß	KOUS	dass
Sie	PPER	Sie
fertig	ADJD	fertig
werden	VAINF	werden
!	$.	!
Der	ART	die
Bediente	NN	Bediente
ins	APPRART	in
Nebenzimmer	NN	Nebenzimmer
ab	PTKVZ	ab
.	$.	.
GERARDO	NE	Gerardo
öffnet	VVFIN	öffnen
die	ART	die
Briefe	NN	Brief
,	$,	,
durchfliegt	VVFIN	durchfliegen
sie	PPER	sie
mit	APPR	mit
strahlendem	ADJA	strahlend
Lächeln	NN	Lächeln
,	$,	,
zerknittert	VVFIN	zerknittern
sie	PPER	sie
und	KON	und
wirft	VVFIN	werfen
sie	PPER	sie
unter	APPR	unter
den	ART	die
Sessel	NN	Sessel
.	$.	.
In	APPR	in
einem	PIS	eine
der	ART	die
Briefe	NN	Brief
liest	VVFIN	lesen
er	PPER	er
laut	ADJD	laut
.	$.	.
»	NN	»
...	$.	...
Ihnen	PPER	Sie
,	$,	,
meinem	PPOSAT	mein
Gotte	NN	Gott
gehören	VVFIN	gehören
!	$.	!
Für	APPR	für
mein	PPOSAT	mein
ganzes	ADJA	ganz
Leben	NN	Leben
mich	PRF	ich
unendlich	ADJD	unendlich
glücklich	ADJD	glücklich
machen	VVINF	machen
,	$,	,
wie	KOUS	wie
wenig	PIS	wenige
Sie	PPER	Sie
das	PDS	die
kostet	VVFIN	kosten
!	$.	!
Bedenken	VVFIN	bedenken
Sie	PPER	Sie
...	$.	...
«	NN	«
Dann	ADV	dann
für	APPR	für
sich	PRF	sich
.	$.	.
Allmächtiger	ADJA	allmächtiger
Himmel	NN	Himmel
!	$.	!
Ich	PPER	ich
soll	VMFIN	sollen
morgen	ADV	morgen
abend	ADV	abend
in	APPR	in
Brüssel	NE	Brüssel
den	ART	die
Tristan	NE	Tristan
singen	VVINF	singen
und	KON	und
weiß	VVFIN	wissen
nicht	PTKNEG	nicht
eine	ART	eine
Note	NN	Note
mehr	ADV	mehr
!	$.	!
–	NN	–
Nicht	PTKNEG	nicht
eine	ART	eine
Note	NN	Note
!	$.	!
–	NN	–
Nach	APPR	nach
der	ART	die
Uhr	NN	Uhr
sehend	ADJD	sehend
.	$.	.
Halb	ADJD	halb
vier	CARD	vier
.	$.	.
–	NN	–
Noch	KON	noch
dreiviertel	NN	Dreiviertel
Stunden	NN	Stunde|Stunden
.	$.	.
–	NN	–
Da	ADV	da
es	PPER	es
klopft	VVFIN	klopfen
.	$.	.
Herrrrrein	NE	Herrrrrein
!	$.	!
DER	ART	die
LIFTJUNGE	NN	LIFTJUNGE
einen	ART	eine
Korb	NN	Korb
Champagner	NN	Champagner
hereinschleppend	ADJD	hereinschleppend
.	$.	.
Ich	PPER	ich
soll	VMFIN	sollen
das	PDS	die
dem	ART	die
Herrn	NN	Herr
Kammersänger	NN	Kammersänger
...	$.	...
GERARDO	NE	Gerardo
.	$.	.
Was	PWS	was
?	$.	?
–	ADJA	–
Wer	PWS	wer
ist	VAFIN	sein
unten	ADV	unten
?	$.	?
DER	ART	die
LIFTJUNGE	NN	LIFTJUNGE
.	$.	.
Ich	PPER	ich
solle	VMFIN	sollen
das	PDS	die
dem	ART	die
Herrn	NN	Herr
Kammersänger	NN	Kammersänger
aufs	APPRART	aufs
Zimmer	NN	Zimmer
stellen	VVINF	stellen
.	$.	.
GERARDO	NE	Gerardo
sich	PRF	sich
erhebend	ADJD	erhebend
.	$.	.
Was	PWS	was
hast	VAFIN	haben
du	PPER	du
denn	ADV	denn
?	$.	?
Ihm	PPER	er|es
den	ART	die
Korb	NN	Korb
abnehmend	ADJD	abnehmend
.	$.	.
Danke	PTKANT	danke
.	$.	.
DER	ART	die
LIFTJUNGE	NN	LIFTJUNGE
ab	PTKVZ	ab
.	$.	.
GERARDO	NE	Gerardo
den	ART	die
Korb	NN	Korb
nach	APPR	nach
vorn	ADV	vorn
schleppend	ADJD	schleppend
.	$.	.
Du	PPER	du
barmherziger	ADJA	barmherzig
Gott	NN	Gott
,	$,	,
was	PWS	was
soll	VMFIN	sollen
ich	PPER	ich
damit	PAV	damit
anfangen	VVINF	anfangen
!	$.	!
Liest	VVFIN	lesen
die	ART	die
beigelegte	ADJA	beigelegt
Karte	NN	Karte
und	KON	und
ruft	VVFIN	rufen
.	$.	.
Georg	NE	Georg
!	$.	!
DER	PDS	die
BEDIENTE	VVFIN	bedienen
den	ART	die
Arm	NN	Arm
voll	ADJD	voll
Kleider	NN	Kleid
,	$,	,
aus	APPR	aus
dem	ART	die
Nebenzimmer	NN	Nebenzimmer
.	$.	.
Es	PPER	es
ist	VAFIN	sein
das	ART	die
letzte	ADJA	letzt
,	$,	,
Herr	NN	Herr
Kammersänger	NN	Kammersänger
.	$.	.
Verteilt	VVFIN	verteilen
es	PPER	es
in	APPR	in
die	ART	die
verschiedenen	ADJA	verschieden
Koffer	NN	Koffer
und	KON	und
schließt	VVFIN	schließen
sie	PPER	sie
.	$.	.
GERARDO	NE	Gerardo
.	$.	.
Gut	ADJD	gut
.	$.	.
–	NN	–
Ich	PPER	ich
bin	VAFIN	sein
für	APPR	für
niemanden	PIS	niemand
hier	ADV	hier
!	$.	!
DER	ART	die
BEDIENTE	ADJA	bedient
.	$.	.
Weiß	VVFIN	wissen
ich	PPER	ich
,	$,	,
Herr	NN	Herr
Kammersänger	NN	Kammersänger
.	$.	.
GERARDO	NE	Gerardo
.	$.	.
Für	APPR	für
niemanden	PIS	niemand
!	$.	!
DER	ART	die
BEDIENTE	ADJA	bedient
.	$.	.
Herr	NN	Herr
Kammersänger	NN	Kammersänger
können	VMFIN	können
ruhig	ADJD	ruhig
sein	VAINF	sein
.	$.	.
Ihm	PPER	er|es
die	ART	die
Kofferschlüssel	NN	Kofferschlüssel
gebend	ADJD	gebend
.	$.	.
Die	ART	die
Schlüssel	NN	Schlüssel
,	$,	,
Herr	NN	Herr
Kammersänger	NN	Kammersänger
.	$.	.
GERARDO	NE	Gerardo
die	ART	die
Schlüssel	NN	Schlüssel
einsteckend	ADJD	einsteckend
.	$.	.
Für	APPR	für
niemanden	PIS	niemand
!	$.	!
DER	ART	die
BEDIENTE	ADJA	bedient
.	$.	.
Die	ART	die
Koffer	NN	Koffer
werden	VAFIN	werden
sofort	ADV	sofort
heruntergetragen	VVFIN	heruntergetragen
.	$.	.
Will	VMFIN	wollen
gehen	VVFIN	gehen
.	$.	.
GERARDO	NE	Gerardo
.	$.	.
Warten	VVFIN	warten
Sie	PPER	Sie
...	$.	...
DER	ART	die
BEDIENTE	ADJA	bedient
kommt	VVFIN	kommen
zurück	PTKVZ	zurück
.	$.	.
Herr	NN	Herr
Kammersänger	NN	Kammersänger
...	$.	...
GERARDO	NE	Gerardo
gibt	VVFIN	geben
ihm	PPER	er
ein	ART	eine
Trinkgeld	NN	Trinkgeld
.	$.	.
Für	APPR	für
niemanden	PIS	niemand
!	$.	!
!	$.	!
DER	ART	die
BEDIENTE	ADJA	bedient
.	$.	.
Danke	PTKANT	danke
gehorsamst	ADJD	gehorsam
.	$.	.
Ab	PTKVZ	ab
.	$.	.
Dritter	ADJA	dritt
Auftritt	NN	Auftritt
GERARDO	NE	Gerardo
allein	ADV	allein
,	$,	,
nach	APPR	nach
der	ART	die
Uhr	NN	Uhr
sehend	ADJD	sehend
.	$.	.
Ein	ART	eine
halbe	ADJA	halb
Stunde	NN	Stunde
.	$.	.
Sucht	VVFIN	suchen
den	ART	die
Klavierauszug	NN	Klavierauszug
des	ART	die
»	NN	»
Tristan	NE	Tristan
«	NN	«
unter	APPR	unter
den	ART	die
Blumen	NN	Blume
auf	APPR	auf
dem	ART	die
Piano	NN	Piano
hervor	PTKVZ	hervor
und	KON	und
singt	VVFIN	singen
auf	PTKVZ	auf
und	KON	und
ab	ADV	ab
gehend	ADJD	gehend
mit	APPR	mit
halber	ADJA	halb
Stimme	NN	Stimme
.	$.	.
»	NN	»
Isolde	NE	Isolde
!	$.	!
Geliebte	NN	Geliebte
!	$.	!
Bist	VAFIN	sein
du	PPER	du
mein	PPOSAT	mein
?	$.	?
Hab	VAIMP	haben
ich	PPER	ich
dich	PPER	du
wieder	ADV	wieder
?	$.	?
Darf	VMFIN	dürfen
ich	PPER	ich
dich	PPER	du
fassen	VVINF	fassen
?	$.	?
«	ADJD	«
Räuspert	VVFIN	räuspern
sich	PRF	sich
,	$,	,
greift	VVFIN	greifen
zwei	CARD	zwei
Terzen	NN	Terz
auf	APPR	auf
dem	ART	die
Flügel	NN	Flügel
und	KON	und
beginnt	VVFIN	beginnen
von	APPR	von
neuem	ADJA	neu
.	$.	.
»	NN	»
Isolde	NE	Isolde
!	$.	!
Geliebte	NN	Geliebte
!	$.	!
Bist	VAFIN	sein
du	PPER	du
mein	PPOSAT	mein
?	$.	?
Hab	VAIMP	haben
ich	PPER	ich
dich	PPER	du
wieder	ADV	wieder
?	$.	?
...	$.	...
«	ADJD	«
Räuspert	VVFIN	räuspern
sich	PRF	sich
.	$.	.
Das	PDS	die
ist	VAFIN	sein
eine	ART	eine
infernalische	ADJA	infernalisch
Luft	NN	Luft
hier	ADV	hier
!	$.	!
–	ADJD	–
Singt	VVFIN	singen
.	$.	.
»	NN	»
Isolde	NE	Isolde
!	$.	!
–	ADJA	–
Geliebte	NN	Geliebte
!	$.	!
«	ADJA	«
Mir	NN	Mir
liegt	VVFIN	liegen
etwas	ADV	etwas
wie	KOKOM	wie
Blei	NN	Blei
auf	APPR	auf
den	ART	die
Nerven	NN	Nerv|Nerven
!	$.	!
–	ADJA	–
Luft	NN	Luft
!	$.	!
Luft	NN	Luft
!	$.	!
Geht	VVFIN	gehen
nach	ADV	nach
links	ADV	links
und	KON	und
sucht	VVFIN	suchen
an	APPR	an
den	ART	die
Gardinen	NN	Gardine
die	ART	die
Zugschnur	NN	Zugschnur
.	$.	.
Wo	PWAV	wo
ist	VAFIN	sein
denn	ADV	denn
das	PDS	die
?	$.	?
–	NN	–
Auf	APPR	auf
der	ART	die
anderen	PIAT	andere
Seite	NN	Seite
.	$.	.
–	NN	–
Hier	PTKVZ	hier
!	$.	!
Zieht	VVFIN	zeihen|ziehen
rasch	ADJD	rasch
die	ART	die
Gardinen	NN	Gardine
auf	PTKVZ	auf
und	KON	und
wendet	VVFIN	wenden
,	$,	,
da	KOUS	da
er	PPER	er
Miß	NN	Miss
Cœurne	NN	Cœurne
vor	APPR	vor
sich	PRF	sich
sieht	VVFIN	sehen
,	$,	,
in	APPR	in
einer	ART	eine
Art	NN	Art
gelinder	ADJA	gelinde
Verzweiflung	NN	Verzweiflung
den	ART	die
Kopf	NN	Kopf
zurück	PTKVZ	zurück
.	$.	.
–	ADJA	–
Allgütige	ADJA	allgütig
Vorsehung	NN	Vorsehung
!	$.	!
Vierter	ADJA	viert
Auftritt	NN	Auftritt
Miß	NN	Miss
Cœurne	NN	Cœurne
.	$.	.
Gerardo	NE	Gerardo
.	$.	.
MISS	FM	miss
CŒURNE	NN	CŒURNE
sechzehn	CARD	sechzehn
Jahr	NN	Jahr
,	$,	,
in	APPR	in
halblangem	ADJA	halblang
Kleid	NN	Kleid
,	$,	,
offenem	ADJA	offen
,	$,	,
blonden	ADJA	blond
Haar	NN	Haar
,	$,	,
einen	ART	eine
Strauß	NE	Strauß
roter	ADJA	rot
Rosen	NN	Rose
in	APPR	in
der	ART	die
Hand	NN	Hand
,	$,	,
spricht	VVFIN	sprechen
mit	APPR	mit
englischem	ADJA	englisch
Akzent	NN	Akzent
,	$,	,
Gerardo	NE	Gerardo
klar	ADJD	klar
in	APPR	in
die	ART	die
Augen	NN	Auge
sehend	ADJD	sehend
.	$.	.
Ich	PPER	ich
bitte	VVFIN	bitten
,	$,	,
schicken	VVFIN	schicken
Sie	PPER	Sie
mich	PRF	ich
nicht	PTKNEG	nicht
fort	PTKVZ	fort
.	$.	.
GERARDO	NE	Gerardo
.	$.	.
Was	PWS	was
soll	VMFIN	sollen
ich	PPER	ich
denn	ADV	denn
anders	ADV	anders
mit	APPR	mit
Ihnen	PPER	Sie
tun	VVINF	tun
?	$.	?
Ich	PPER	ich
habe	VAFIN	haben
Sie	PPER	Sie
,	$,	,
weiß	VVFIN	wissen
der	ART	die
Himmel	NN	Himmel
,	$,	,
nicht	PTKNEG	nicht
gebeten	VVPP	bitten
,	$,	,
hierherzukommen	VVIZU	hierherkommen
.	$.	.
Sie	PPER	Sie
sind	VAFIN	sein
ungerecht	ADJD	ungerecht
,	$,	,
mein	PPOSAT	mein
Fräulein	NN	Fräulein
,	$,	,
wenn	KOUS	wenn
Sie	PPER	Sie
mir	PPER	ich
das	PDS	die
übelnehmen	VVINF	übelnehmen
wollen	VMFIN	wollen
,	$,	,
aber	KON	aber
morgen	ADV	morgen
abend	ADV	abend
muß	VMFIN	müssen
ich	PPER	ich
singen	VVINF	singen
!	$.	!
Ich	PPER	ich
gestehe	VVFIN	gestehen
Ihnen	PPER	Sie
offen	ADJD	offen
,	$,	,
ich	PPER	ich
glaubte	VVFIN	glauben
diese	PDAT	dies
halbe	ADJA	halb
Stunde	NN	Stunde
für	APPR	für
mich	PPER	ich
zu	PTKZU	zu
haben	VAINF	haben
.	$.	.
Ich	PPER	ich
habe	VAFIN	haben
eben	ADV	eben
noch	ADV	noch
extra	ADJD	extra
den	ART	die
Auftrag	NN	Auftrag
erteilt	VVPP	erteilen
,	$,	,
niemanden	PIS	niemand
,	$,	,
wer	PWS	wer
es	PPER	es
auch	ADV	auch
sein	VAINF	sein
möge	VMFIN	mögen
,	$,	,
zu	PTKA	zu
mir	PPER	ich
hereinzulassen	VVIZU	hereinlassen
.	$.	.
MISS	FM	miss
CŒURNE	NN	CŒURNE
vortretend	ADJD	vortretend
.	$.	.
Schicken	VVFIN	schicken
Sie	PPER	Sie
mich	PRF	ich
nicht	PTKNEG	nicht
fort	PTKVZ	fort
.	$.	.
Ich	PPER	ich
habe	VAFIN	haben
Sie	PPER	Sie
gestern	ADV	gestern
als	KOKOM	als
Tannhäuser	NN	Tannhaus
gehört	VVFIN	gehören
,	$,	,
und	KON	und
ich	PPER	ich
bringe	VVFIN	bringen
Ihnen	PPER	Sie
nur	ADV	nur
diese	PDAT	dies
Rosen	NN	Rose
.	$.	.
GERARDO	NE	Gerardo
.	$.	.
Und	KON	und
?	$.	?
–	ADJA	–
–	NN	–
Na	ITJ	na
?	$.	?
–	NN	–
–	ADJD	–
Und	KON	und
?	$.	?
MISS	FM	miss
CŒURNE	NN	CŒURNE
.	$.	.
Mich	PPER	ich
!	$.	!
–	ADJA	–
–	NN	–
Ich	PPER	ich
weiß	VVFIN	wissen
nicht	PTKNEG	nicht
,	$,	,
sag	VVIMP	sagen
ich	PPER	ich
es	PPER	es
recht	ADJD	recht
.	$.	.
GERARDO	NE	Gerardo
faßt	VVFIN	fassen
die	ART	die
Lehne	NN	Lehne
eines	ART	eine
Sessels	NN	Sessel
,	$,	,
nach	APPR	nach
kurzem	ADJA	kurz
Kampfe	NN	Kampf
,	$,	,
den	ART	die
Kopf	NN	Kopf
schüttelnd	ADJD	schüttelnd
.	$.	.
Wer	PWS	wer
sind	VAFIN	sein
Sie	PPER	Sie
?	$.	?
MISS	FM	miss
CŒURNE	NN	CŒURNE
.	$.	.
Miß	VVIMP	messen|missen
Cœurne	NN	Cœurne
.	$.	.
GERARDO	NE	Gerardo
.	$.	.
So	ADV	so
–	ADJD	–
ja	ADV	ja
.	$.	.
MISS	FM	miss
CŒURNE	NN	CŒURNE
.	$.	.
Ich	PPER	ich
bin	VAFIN	sein
noch	ADV	noch
sehr	ADV	sehr
dumm	ADJD	dumm
.	$.	.
GERARDO	NE	Gerardo
.	$.	.
Das	PDS	die
weiß	VVFIN	wissen
ich	PPER	ich
.	$.	.
Aber	ADV	aber
kommen	VVFIN	kommen
Sie	PPER	Sie
,	$,	,
mein	PPOSAT	mein
Fräulein	NN	Fräulein
–	VVFIN	–
Sich	PRF	sich
in	APPR	in
einen	ART	eine
Fauteuil	NE	Fauteuil
setzend	ADJD	setzend
und	KON	und
sie	PPER	sie
zwischen	APPR	zwischen
seine	PPOSAT	sein
Knie	NE	Knie
ziehend	ADJD	ziehend
.	$.	.
–	ADJD	–
,	$,	,
sprechen	VVFIN	sprechen
wir	PPER	wir
ein	ART	eine
ernstes	ADJA	ernst
Wort	NN	Wort
,	$,	,
wie	KOUS	wie
Sie	PPER	Sie
es	PPER	es
in	APPR	in
Ihrem	PPOSAT	ihr
kurzen	ADJA	kurz
Leben	NN	Leben
noch	ADV	noch
nicht	PTKNEG	nicht
gehört	VVPP	gehören|hören
haben	VAFIN	haben
und	KON	und
–	NN	–
wie	KOUS	wie
es	PPER	es
Ihnen	PPER	Sie
sehr	ADV	sehr
